Estación,Título,latitud,longitud,Fecha,Periodo,SO2,H2S,NO,NO2,NOX,CO,O3,PM10,PM25,BEN,TOL,MXIL,Dirección Viento,Velocidad Viento,Temperatura,HR,PRB,RS,LL
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-21","21","1","1","1","8","8","","60","25","12","0.5","0.800000011920929","0.5","208","1.49000000953674","12.8000001907349","91","1031","34","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-21","22","1","0.800000011920929","1","3","3","","67","37","12","0.300000011920929","0.899999976158142","0.400000005960464","206","2.82999992370605","12.8999996185303","90","1031","34","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-21","23","1","0.800000011920929","1","2","2","","69","33","16","0.300000011920929","0.400000005960464","0.300000011920929","209","2.78999996185303","12.8000001907349","86","1031","34","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-21","24","1","0.800000011920929","1","3","2","","63","22","12","0.300000011920929","0.200000002980232","0.300000011920929","209","2.32999992370605","12.3999996185303","86","1031","34","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-22","1","1","0.800000011920929","1","2","2","","64","25","23","0.200000002980232","0.300000011920929","0.400000005960464","206","2.51999998092651","12.3000001907349","87","1031","34","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-22","2","1","0.800000011920929","1","2","2","","64","27","16","0.200000002980232","0.200000002980232","0.200000002980232","225","1.37000000476837","12","93","1031","36","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-22","3","1","0.800000011920929","1","2","2","","68","21","16","0.200000002980232","0.300000011920929","0.100000001490116","217","1.8400000333786","11.6999998092651","97","1031","36","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-22","4","1","0.800000011920929","1","2","2","","68","19","14","0.200000002980232","0.300000011920929","0.100000001490116","213","1.83000004291534","11.6000003814697","100","1031","36","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-22","5","1","1","1","2","2","","65","25","15","0.100000001490116","0.300000011920929","0.100000001490116","243","1.10000002384186","11.8000001907349","97","1030","35","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-22","6","1","0.800000011920929","1","8","9","","47","28","12","0.200000002980232","0.300000011920929","0.100000001490116","199","0.990000009536743","11.5","97","1030","35","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-22","7","1","0.800000011920929","1","20","20","","30","22","13","0.600000023841858","1.20000004768372","0.600000023841858","205","0.980000019073486","11.3000001907349","96","1030","34","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-22","8","1","1","1","24","24","","33","31","11","0.899999976158142","1.10000002384186","0.600000023841858","224","1.61000001430511","11.5","94","1031","34","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-22","9","1","1","1","10","10","","56","23","10","0.600000023841858","1.60000002384186","1","244","2.86999988555908","11.8000001907349","95","1031","51","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-22","10","1","1","1","17","19","","46","27","19","0.699999988079071","3.70000004768372","2.70000004768372","258","1.00999999046326","12.3000001907349","93","1031","95","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-22","11","1","0.899999976158142","1","9","11","","54","26","13","0.300000011920929","0.899999976158142","0.800000011920929","233","2.24000000953674","12.5","93","1031","115","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-22","12","1","0.800000011920929","2","9","12","","57","28","11","0.200000002980232","0.800000011920929","0.699999988079071","239","2.42000007629395","13.6999998092651","88","1030","212","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-22","13","1","0.800000011920929","2","12","14","","59","21","12","0.300000011920929","0.699999988079071","0.699999988079071","293","2.34999990463257","13.6000003814697","91","1030","144","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-22","14","1","0.800000011920929","1","4","4","","71","10","13","0.300000011920929","0.300000011920929","0.400000005960464","230","2.11999988555908","12.8999996185303","94","1030","128","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-22","15","1","0.800000011920929","2","18","21","","53","31","11","0.200000002980232","0.5","0.300000011920929","250","1.21000003814697","13.6000003814697","88","1030","90","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-22","16","1","0.800000011920929","1","5","6","","67","30","9","0.200000002980232","0.899999976158142","0.400000005960464","212","1.48000001907349","13.1000003814697","89","1030","60","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-22","17","1","0.800000011920929","1","7","7","","61","31","14","0.300000011920929","0.5","0.300000011920929","229","0.990000009536743","12.8000001907349","87","1029","45","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-22","18","1","1.60000002384186","4","43","48","","24","57","17","0.300000011920929","0.5","0.300000011920929","253","0.990000009536743","12.1000003814697","87","1029","35","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-22","19","1","1.89999997615814","1","10","10","","59","39","16","0.200000002980232","0.800000011920929","0.400000005960464","246","0.980000019073486","12","87","1030","35","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-22","20","1","2.90000009536743","1","13","13","","52","46","16","0.200000002980232","0.400000005960464","0.400000005960464","243","0.990000009536743","11.8000001907349","88","1029","35","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-22","21","1","1.29999995231628","1","12","12","","57","39","18","0.300000011920929","0.699999988079071","0.699999988079071","230","1.05999994277954","11.8999996185303","86","1029","35","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-22","22","2","0.800000011920929","1","8","7","","59","38","22","0.300000011920929","0.600000023841858","0.300000011920929","227","1.14999997615814","11.3999996185303","85","1029","34","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-22","23","2","0.800000011920929","1","10","10","","53","41","20","0.300000011920929","0.400000005960464","0.200000002980232","231","1.19000005722046","11.3999996185303","87","1029","35","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-22","24","2","0.800000011920929","1","10","10","","49","52","18","1","0.699999988079071","0.300000011920929","228","1.37000000476837","11.5","88","1029","35","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-23","1","2","1","1","9","9","","50","50","9","1.39999997615814","0.699999988079071","0.400000005960464","225","1.6599999666214","11.5","88","1029","35","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-23","2","1","1.79999995231628","1","8","8","","48","42","13","2.09999990463257","0.800000011920929","0.400000005960464","248","1.13999998569489","11.3999996185303","90","1029","35","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-23","3","1","4","1","5","4","","55","28","11","0.400000005960464","0.699999988079071","0.300000011920929","263","1","11.1999998092651","94","1028","34","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-23","4","1","1.70000004768372","1","6","6","","52","34","17","0.200000002980232","0.400000005960464","0.600000023841858","210","1.28999996185303","10.8999996185303","96","1028","35","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-23","5","1","0.800000011920929","1","6","6","","38","33","11","0.400000005960464","0.5","0.600000023841858","205","1.44000005722046","10.6999998092651","94","1028","35","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-23","6","1","0.800000011920929","3","9","12","","32","27","12","1","1","0.5","207","1.04999995231628","10.6000003814697","92","1027","35","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-23","7","2","0.800000011920929","1","14","14","","29","50","11","0.899999976158142","0.800000011920929","0.5","208","1.61000001430511","10.3999996185303","89","1027","34","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-23","8","3","0.899999976158142","1","14","14","","31","36","11","0.899999976158142","0.699999988079071","0.400000005960464","209","2.16000008583069","9.60000038146973","89","1027","34","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-23","9","4","1.10000002384186","1","13","14","","35","32","14","2.09999990463257","1.10000002384186","0.400000005960464","210","2.64000010490417","9.60000038146973","87","1027","74","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-23","10","6","1","2","13","16","","37","33","17","0.899999976158142","0.899999976158142","0.5","204","3.44000005722046","10.8000001907349","81","1028","185","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-23","11","7","1.10000002384186","5","14","21","","36","24","12","2.20000004768372","3.70000004768372","0.5","204","2.84999990463257","12","76","1028","255","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-23","12","7","0.899999976158142","4","15","21","","39","31","16","1.5","2.59999990463257","0.5","209","2.66000008583069","13.3000001907349","73","1027","294","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-23","13","10","0.899999976158142","5","19","25","","49","25","16","1.10000002384186","2.09999990463257","0.400000005960464","77","1.11000001430511","14.6999998092651","66","1026","294","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-23","14","4","0.800000011920929","2","10","13","","65","14","9","0.699999988079071","1.70000004768372","0.400000005960464","30","1.54999995231628","14.5","68","1026","255","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-23","15","4","0.800000011920929","1","5","5","","67","23","8","0.300000011920929","0.400000005960464","0.200000002980232","43","1.32000005245209","14.1999998092651","74","1026","185","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-23","16","3","0.800000011920929","1","5","5","","69","19","10","1.20000004768372","7.69999980926514","0.899999976158142","50","1.16999995708466","13.3999996185303","79","1025","96","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-23","17","2","0.800000011920929","1","6","6","","66","14","8","1.60000002384186","11.5","1.29999995231628","43","1.00999999046326","12.3000001907349","86","1025","39","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-23","18","1","0.800000011920929","1","7","7","","60","22","8","1.70000004768372","13.3999996185303","1.70000004768372","46","0.959999978542328","11.6000003814697","91","1025","34","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-23","19","1","0.800000011920929","1","16","16","","49","49","20","1.60000002384186","12.3000001907349","1.79999995231628","232","0.959999978542328","11.1000003814697","95","1025","34","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-23","20","1","1.5","1","21","21","","31","43","22","1.10000002384186","5.90000009536743","1.10000002384186","226","0.959999978542328","10","99","1026","34","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-23","21","2","2.29999995231628","5","32","39","","11","78","34","1.5","2.70000004768372","0.899999976158142","243","0.959999978542328","8.80000019073486","100","1026","34","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-23","22","7","2.29999995231628","7","40","51","","6","66","31","4.40000009536743","3.90000009536743","1.20000004768372","203","1.22000002861023","8.39999961853027","100","1026","35","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-23","23","7","1.39999997615814","1","30","30","","21","33","20","2.40000009536743","1.79999995231628","0.699999988079071","229","1.20000004768372","8.89999961853027","100","1025","34","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-23","24","4","2.29999995231628","1","31","32","","12","63","28","1.29999995231628","1.39999997615814","0.600000023841858","208","2.75999999046326","8.10000038146973","100","1025","35","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-24","1","7","1.39999997615814","8","32","43","","7","46","25","3.29999995231628","2.29999995231628","0.800000011920929","217","3.74000000953674","7.69999980926514","100","1024","35","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-24","2","15","1.89999997615814","11","35","52","","3","57","26","1.60000002384186","1.39999997615814","0.699999988079071","221","4.07000017166138","7.59999990463257","97","1023","34","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-24","3","15","1.20000004768372","7","24","35","","11","29","15","1","1","0.400000005960464","227","4.15999984741211","7.40000009536743","94","1023","34","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-24","4","10","1.5","3","25","29","","7","42","17","1.29999995231628","0.899999976158142","0.5","200","2.64000010490417","6.59999990463257","98","1023","34","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-24","5","14","1.20000004768372","6","22","31","","15","28","17","0.699999988079071","0.899999976158142","0.400000005960464","218","3.38000011444092","6.90000009536743","88","1022","33","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-24","6","10","1","2","19","21","","16","63","40","0.5","0.600000023841858","0.300000011920929","212","3.27999997138977","6.69999980926514","88","1022","34","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-24","7","6","0.899999976158142","1","12","13","","21","13","16","0.800000011920929","0.699999988079071","0.300000011920929","216","3.52999997138977","6.30000019073486","90","1023","34","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-24","8","13","0.899999976158142","6","18","27","","17","15","15","0.5","0.5","0.400000005960464","213","3.47000002861023","6.40000009536743","87","1023","34","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-24","9","7","0.800000011920929","2","11","14","","23","10","12","0.400000005960464","0.600000023841858","0.400000005960464","210","3.27999997138977","6.59999990463257","84","1023","75","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-24","10","27","1.20000004768372","18","19","46","","19","19","15","0.5","0.600000023841858","0.300000011920929","211","2.86999988555908","8.5","76","1023","191","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-24","11","19","1.29999995231628","10","16","31","","20","49","17","0.600000023841858","0.5","0.300000011920929","208","3.38000011444092","9.60000038146973","74","1023","258","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-24","12","23","3","11","18","35","","22","60","17","2.70000004768372","1.10000002384186","0.400000005960464","205","3.00999999046326","11.6000003814697","72","1023","298","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-24","13","30","1.79999995231628","14","21","41","","24","49","20","3.5","1.5","0.600000023841858","226","2.21000003814697","13.3999996185303","66","1022","294","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-24","14","12","1.20000004768372","5","14","22","","35","19","10","1.39999997615814","3.79999995231628","1.20000004768372","313","1.1599999666214","15.3000001907349","64","1021","259","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-24","15","6","0.899999976158142","3","9","13","","44","22","17","0.400000005960464","1.29999995231628","0.5","119","1.29999995231628","14.3999996185303","84","1021","188","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-24","16","4","0.800000011920929","1","14","16","","40","27","11","0.5","1.70000004768372","0.5","25","0.990000009536743","14.3000001907349","87","1021","99","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-24","17","3","0.800000011920929","1","21","21","","31","24","16","1","7.5","1","85","0.970000028610229","12.3999996185303","96","1021","39","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-24","18","3","1.70000004768372","1","21","22","","27","43","20","0.699999988079071","4.19999980926514","0.899999976158142","252","0.959999978542328","11.5","96","1021","34","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-24","19","3","1.89999997615814","1","18","18","","27","38","25","1","1.39999997615814","0.600000023841858","265","0.959999978542328","10.3000001907349","92","1022","34","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-24","20","3","2.59999990463257","4","29","35","","9","101","39","1.70000004768372","1.10000002384186","0.600000023841858","222","0.970000028610229","8.80000019073486","99","1022","35","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-24","21","6","2.20000004768372","8","27","40","","9","73","31","2.79999995231628","2.5","0.800000011920929","210","1.5900000333786","8.89999961853027","96","1022","35","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-24","22","6","1.10000002384186","1","31","31","","11","22","18","2.59999990463257","1.89999997615814","0.800000011920929","211","3.70000004768372","9.80000019073486","84","1022","34","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-24","23","11","1.10000002384186","7","34","44","","9","23","16","1","1.20000004768372","0.600000023841858","212","3.77999997138977","9.39999961853027","80","1021","34","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-24","24","13","0.899999976158142","4","28","34","","15","13","20","1","1","0.600000023841858","218","3.53999996185303","9.30000019073486","74","1021","34","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-25","1","28","1.10000002384186","6","29","39","","13","26","21","0.800000011920929","0.699999988079071","0.5","211","2.75999999046326","8.5","76","1021","34","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-25","2","20","1.10000002384186","3","26","31","","14","25","16","0.899999976158142","0.600000023841858","0.400000005960464","210","2.95000004768372","7.90000009536743","77","1020","33","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-25","3","32","1.20000004768372","8","33","46","","11","18","19","0.800000011920929","0.899999976158142","0.300000011920929","214","4.1399998664856","8.10000038146973","69","1020","33","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-25","4","25","0.899999976158142","4","21","27","","22","14","15","0.699999988079071","0.5","0.400000005960464","216","4.59999990463257","8","68","1020","33","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-25","5","19","1","3","19","24","","23","14","11","0.5","0.5","0.300000011920929","210","4.55000019073486","7.80000019073486","68","1019","33","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-25","6","22","1","5","20","27","","25","11","9","0.600000023841858","0.400000005960464","0.200000002980232","215","3.77999997138977","7.80000019073486","65","1020","33","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-25","7","14","1.20000004768372","2","12","13","","30","13","11","0.5","0.400000005960464","0.300000011920929","210","1.96000003814697","7.30000019073486","67","1020","33","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-25","8","7","0.800000011920929","2","11","12","","32","9","8","0.400000005960464","0.400000005960464","0.300000011920929","216","2.65000009536743","7.30000019073486","66","1020","33","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-25","9","13","0.899999976158142","4","15","21","","30","11","7","0.400000005960464","0.5","0.200000002980232","212","2.97000002861023","7.80000019073486","63","1020","75","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-25","10","9","0.800000011920929","4","11","16","","34","19","9","0.300000011920929","0.400000005960464","0.200000002980232","211","2.6800000667572","9","60","1020","193","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-25","11","31","1.70000004768372","10","18","33","","29","18","15","0.400000005960464","0.600000023841858","0.200000002980232","210","1.25999999046326","10.5","57","1021","264","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-25","12","41","2.70000004768372","9","16","29","","32","29","10","0.600000023841858","0.5","0.400000005960464","204","1.01999998092651","12.1999998092651","55","1020","301","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-25","13","42","5.80000019073486","8","18","31","","28","118","29","1.5","0.699999988079071","0.300000011920929","203","1","14.5","54","1019","298","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-25","14","19","3.40000009536743","4","16","21","","43","31","15","9","2.5","0.600000023841858","88","1.01999998092651","16.2000007629395","45","1019","260","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-25","15","9","0.800000011920929","1","11","12","","58","16","10","2.09999990463257","1.39999997615814","0.400000005960464","64","1.01999998092651","16.1000003814697","47","1018","193","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-25","16","5","0.800000011920929","1","7","7","","63","18","8","0.600000023841858","4.40000009536743","0.800000011920929","48","1","15.3999996185303","57","1018","101","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-25","17","4","0.800000011920929","1","8","8","","58","22","13","0.5","3.79999995231628","0.699999988079071","269","0.990000009536743","12.8999996185303","68","1019","39","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-25","18","4","1.70000004768372","1","23","23","","41","49","13","0.400000005960464","0.600000023841858","0.300000011920929","222","0.980000019073486","11.6000003814697","73","1019","34","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-25","19","15","13.1000003814697","2","35","38","","14","103","50","7.30000019073486","2.59999990463257","0.600000023841858","229","0.980000019073486","10.3999996185303","80","1019","34","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-25","20","9","8.10000038146973","4","37","43","","11","65","32","7.69999980926514","3.90000009536743","1.20000004768372","224","0.980000019073486","9.19999980926514","79","1019","34","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-25","21","10","2.20000004768372","1","34","34","","19","27","22","2.5","2.5","0.899999976158142","220","0.990000009536743","9.5","64","1019","34","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-25","22","14","1","1","25","25","","27","22","23","1.10000002384186","2.90000009536743","1","212","0.970000028610229","9.39999961853027","65","1019","33","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-25","23","8","1.20000004768372","1","23","22","","27","24","19","0.899999976158142","1","0.600000023841858","220","0.990000009536743","9.10000038146973","62","1019","33","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-25","24","11","0.899999976158142","1","28","27","","20","14","20","0.800000011920929","0.699999988079071","0.5","209","0.970000028610229","8.10000038146973","66","1019","33","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-26","1","14","0.899999976158142","1","24","23","","21","25","18","0.899999976158142","0.699999988079071","0.300000011920929","206","1.01999998092651","7.5","69","1019","34","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-26","2","8","0.800000011920929","1","20","19","","23","17","19","0.800000011920929","0.699999988079071","0.400000005960464","207","0.990000009536743","7.5","70","1019","33","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-26","3","9","0.800000011920929","1","21","20","","21","22","17","0.699999988079071","0.699999988079071","0.5","209","1.03999996185303","7.30000019073486","74","1019","33","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-26","4","13","0.800000011920929","2","20","22","","19","30","21","0.600000023841858","0.800000011920929","0.400000005960464","208","1.37999999523163","6.80000019073486","78","1019","33","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-26","5","16","1","5","26","33","","15","20","16","0.800000011920929","0.600000023841858","0.400000005960464","216","1.29999995231628","6.80000019073486","75","1019","33","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-26","6","22","1.39999997615814","9","26","40","","18","17","15","0.5","0.400000005960464","0.300000011920929","218","0.990000009536743","7.69999980926514","69","1019","34","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-26","7","12","0.800000011920929","4","20","26","","21","19","11","0.5","0.800000011920929","0.5","210","1.0900000333786","6.80000019073486","74","1019","33","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-26","8","11","1","4","25","31","","16","23","14","0.5","0.5","0.200000002980232","210","2.46000003814697","6.40000009536743","76","1019","33","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-26","9","26","1.29999995231628","16","33","58","","10","28","21","0.600000023841858","0.5","0.300000011920929","211","4.40000009536743","6.90000009536743","74","1020","69","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-26","10","30","1.70000004768372","19","29","58","","15","27","21","0.699999988079071","0.600000023841858","0.300000011920929","210","4.32999992370605","8.10000038146973","70","1021","181","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-26","11","38","3.40000009536743","25","29","67","","13","62","22","0.600000023841858","0.699999988079071","0.300000011920929","209","4.38000011444092","8.89999961853027","69","1021","252","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-26","12","58","3.09999990463257","42","40","104","","12","53","29","1.10000002384186","1","0.600000023841858","217","3.60999989509583","11.8000001907349","62","1020","282","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-26","13","49","2.90000009536743","20","33","63","","22","74","31","0.800000011920929","0.800000011920929","0.400000005960464","207","1.66999995708466","14.5","59","1019","279","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-26","14","33","4","25","43","81","","20","65","26","2.5","3.29999995231628","0.600000023841858","63","1.03999996185303","15.3000001907349","58","1018","250","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-26","15","23","3","19","40","69","","22","52","23","4.30000019073486","13.6000003814697","1.79999995231628","24","0.980000019073486","14.1999998092651","70","1018","183","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-26","16","11","1.5","5","34","41","","29","47","20","2.59999990463257","11.3000001907349","1.89999997615814","21","0.970000028610229","14","77","1018","100","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-26","17","5","1.39999997615814","2","30","32","","31","48","18","1.10000002384186","4.90000009536743","1","345","0.990000009536743","12.6999998092651","89","1018","41","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-26","18","3","1","1","25","25","","36","54","12","0.899999976158142","2.5","0.699999988079071","4","0.990000009536743","12.3999996185303","97","1018","36","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-26","19","4","6.19999980926514","2","33","35","","17","102","45","1.10000002384186","3.40000009536743","1.20000004768372","221","0.980000019073486","10.8000001907349","99","1018","36","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-26","20","11","8.30000019073486","3","41","45","","10","69","45","3.90000009536743","3.29999995231628","3.29999995231628","240","0.959999978542328","10.3999996185303","95","1018","34","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-26","21","5","4.59999990463257","3","32","35","","16","64","39","2.70000004768372","2.70000004768372","2.09999990463257","241","0.949999988079071","9.69999980926514","92","1017","34","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-26","22","7","11.6999998092651","7","43","53","","5","113","43","4.90000009536743","2.90000009536743","2","215","2.10999989509583","9","90","1017","34","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-26","23","13","1.60000002384186","3","38","40","","12","28","21","3","2.29999995231628","1.70000004768372","213","3.11999988555908","9.39999961853027","83","1017","34","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-26","24","15","5.69999980926514","5","39","45","","6","30","26","1.10000002384186","1.5","0.899999976158142","205","2.84999990463257","8.5","86","1017","34","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-27","1","14","5.30000019073486","4","30","35","","9","24","23","1.5","1.89999997615814","1.20000004768372","211","3.22000002861023","7.69999980926514","87","1017","34","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-27","2","21","7.09999990463257","4","31","35","","9","24","24","1.20000004768372","1.29999995231628","0.899999976158142","209","3.45000004768372","7.40000009536743","86","1016","34","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-27","3","16","2.40000009536743","2","27","30","","12","25","21","1","1.10000002384186","0.600000023841858","206","3.52999997138977","7.19999980926514","85","1016","34","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-27","4","30","8.39999961853027","4","25","30","","12","31","23","0.899999976158142","1.39999997615814","0.600000023841858","206","3.24000000953674","6.69999980926514","86","1015","34","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-12-27","5","12","2.70000004768372","1","17","17","","18","16","18","1","0.899999976158142","0.600000023841858","211","3.28999996185303","6.59999990463257","86","1015","34","0"
